52	639.821231	268.740639
104	791.101820	198.116980
156	677.624067	313.009566
208	766.327593	134.259097
260	832.264171	201.153539
312	754.686065	403.989386
364	662.430396	292.731309
416	793.820307	157.993486
468	745.634130	353.277837
520	732.660188	346.390086
572	809.430123	155.834306
624	670.684201	308.687787
676	765.778909	141.930640
728	659.102933	271.337950
780	737.728297	116.514452
832	657.374510	291.502083
884	671.897481	308.557767
936	690.391613	87.196118
988	753.890553	114.990455
