10	682.39454532487946
100	1342.3588786316157
110	NaN
120	547.97946404929951
130	NaN
140	655.94827276780495
150	767.36069383687118
160	NaN
170	NaN
180	NaN
190	NaN
20	259.55298818583606
200	NaN
210	NaN
220	759.91334363053295
230	NaN
240	NaN
250	NaN
260	NaN
270	NaN
280	NaN
290	NaN
30	183.36519249476092
300	NaN
40	205.60118798277969
50	81.579970184054503
60	93.827928355638889
70	871.67101195061264
80	1553.6398261085508
90	662.55061594103131

